date,bases,open_access_bases,bytes,open_access_bytes
"05/03/2015",3257483017309865,1833522376091203,2106379842615328,1240838545302990
"05/04/2015",3271628033141136,1834589352225591,2113564929689985,1241446212692467
"05/05/2015",3273183353818603,1836144672903058,2114575862836361,1242457145838843
"05/06/2015",3279620012272743,1842581331357198,2118990719857960,1246872002860442
"05/07/2015",3281341780753258,1844175261067963,2120021059056946,1247859625084978
"05/08/2015",3283112221654716,1845945701969421,2121199770249937,1249038336277969
"05/09/2015",3284166673771019,1847000154085724,2121905608507319,1249744174535351
"05/10/2015",3284677304082127,1847510784396832,2122453686285991,1250292252314023
"05/11/2015",3290347191287988,1853180671602693,2125891113754069,1253729679782101
"05/12/2015",3291476395653418,1854264255537323,2126938421679336,1254751254202436
"05/13/2015",3295823069465333,1857060030580086,2129391964239668,1256445908743337
"05/14/2015",3297877320698061,1859051863845166,2130798245437929,1257821066385620
"05/15/2015",3302589187776822,1863763730923927,2134820547226499,1261843368174190
"05/16/2015",3303973626080654,1865148169227759,2136208106610257,1263230927557948
"05/17/2015",3304577905657825,1865752448804930,2137293349093078,1264316170040769
"05/18/2015",3306769352441386,1867943895588491,2139221491203873,1266244312151564
"05/19/2015",3308924944383806,1870099487530911,2141100065443342,1268122886391033
"05/20/2015",3311341814952475,1872511251401788,2142906211835830,1269926579592428
"05/21/2015",3314500986737388,1875670423186701,2144959484641133,1271979852397731
"05/22/2015",3333156969429842,1894171998773867,2160131902946959,1287079326893872
"05/23/2015",3335574901780934,1896589931124959,2161498603099381,1288446027046294
"05/24/2015",3336225102284270,1897240131628295,2161830363456542,1288777787403455
"05/25/2015",3337373173888083,1898379023575274,2162604537204770,1289546620694328
"05/26/2015",3339037831268475,1900043680955666,2163674233896573,1290616317386131
"05/27/2015",3343737986806323,1904121813905144,2166811863665982,1293431194894997
"05/28/2015",3348810311677087,1905721562969622,2169349554548259,1294359999059750
"05/29/2015",3349224837282062,1906136088574597,2169640938229466,1294651382740957
"05/30/2015",3350030118188166,1906819972240927,2170191947964870,1295146399349899
"05/31/2015",3350763869702912,1907553723755673,2170681188589695,1295635639974724
"06/01/2015",3355607022368586,1912396876421347,2173715239830387,1298669691215416
"06/02/2015",3360560765389699,1917350619442460,2176725110167437,1301679561552466
"06/03/2015",3363088285884003,1919878139936764,2178291991264708,1303246442649737
"06/04/2015",3364795400976990,1921585255029751,2179547384633645,1304501836018674
"06/05/2015",3367958747249937,1924748601302698,2181375669641184,1306330121026213
"06/06/2015",3369409947364519,1926031505133930,2182189971431780,1307036855396489
"06/07/2015",3369528837612385,1926150395381796,2182243281365894,1307090165330603
"06/08/2015",3371530867066266,1928152424835677,2183479054267543,1308325938232252
"06/09/2015",3372596375482420,1929217933251831,2184340740779466,1309187624744175
"06/10/2015",3374562479631086,1931123202717397,2185595442109163,1310404283549682
"06/11/2015",3378114521522473,1934675244608784,2187967252165743,1312776093606262
"06/12/2015",3379394891304339,1935955614390650,2188858383821007,1313667225261526
"06/13/2015",3383494343724372,1936124898215158,2190809890909100,1313778886504153
"06/14/2015",3383534154428184,1936164708918970,2190829203346271,1313798198941324
"06/15/2015",3385804964798619,1938435519289405,2192267276224919,1315236271819972
"06/16/2015",3389029937842960,1941660492333746,2194311597240807,1317280592835860
"06/17/2015",3391692893230721,1944320871835406,2196041647314660,1319005046338826
"06/18/2015",3394839841627890,1947467820232575,2197993888698501,1320957287722667
"06/19/2015",3397989106289930,1950617084894615,2200142265397743,1323105664421909
"06/20/2015",3399056982820274,1951684961424959,2200845343557872,1323808742582038
"06/21/2015",3399331886345589,1951959864950274,2201104664933081,1324068063957247
"06/22/2015",3400816330021821,1953444308626506,2201901264260960,1324864663285126
"06/23/2015",3403232896162847,1955860874767532,2203414079436894,1326377478461060
"06/24/2015",3412205924825481,1963695035550343,2208104716713268,1330528293922986
"06/25/2015",3451537344154921,1967041445141063,2228296055252397,1332632635853796
"06/26/2015",3454165107263511,1969669208249653,2230133855024403,1334470435625802
"06/27/2015",3454572369570171,1970076470556313,2230514884269764,1334851464871163
"06/28/2015",3454680420395392,1970184521381534,2230663136478863,1334999717080262
"06/29/2015",3455168787300821,1970672888286963,2231064620517056,1335401201118455
"06/30/2015",3460012921048457,1973253854558137,2233665340301800,1336877584374771
"07/01/2015",3464573392044618,1976825110482678,2236357489242870,1339126710132532
"07/02/2015",3488672861844418,1978226985796336,2247963153819917,1339989187539331
"07/03/2015",3488998880259910,1978553004211828,2248230261934719,1340256295654133
"07/04/2015",3489473808093095,1979027932045013,2248479134755260,1340505168474674
"07/05/2015",3489776558521218,1979330682473136,2248678604190414,1340704637909828
"07/06/2015",3491820863407587,1981374987359505,2249937564613309,1341963598332723
"07/07/2015",3493221910846579,1982776034798497,2250753914663350,1342779948382764
"07/08/2015",3500193241205191,1989505260504700,2255230046914713,1347202313208547
"07/09/2015",3502004615408127,1991316634707636,2256275925014514,1348248191308348
"07/10/2015",3510921019032193,2000233038331702,2261163198641319,1353135464935153
"07/11/2015",3511812943361655,2001124962661164,2261655249685240,1353627515979074
"07/12/2015",3512052543756433,2001364563055942,2261785052059767,1353757318353601
"07/13/2015",3513978451502019,2003290470801528,2263230189536196,1355202455830030
"07/14/2015",3517618181113547,2004655442442405,2266286601216569,1356900160820548
"07/15/2015",3519877642709437,2006772892231820,2267765519803325,1358266714290439
"07/16/2015",3521877081804286,2008759707593185,2269047301039372,1359542518834261
"07/17/2015",3552879075719972,2016664369218106,2285273564642594,1364725646236479
"07/18/2015",3553267469713863,2017052763211997,2285511545338619,1364963626932504
"07/19/2015",3553588318273008,2017373611771142,2285751713482654,1365203795076539
"07/20/2015",3556164388570668,2019949682068802,2287410230102996,1366862311696881
"07/21/2015",3558565324091544,2021204582498534,2289016644620165,1367671428049112
"07/22/2015",3741931948600557,2202020740184401,2408625595635129,1485577998426979
"07/23/2015",3750868459188333,2210931169943725,2413575949527267,1490510873374529
"07/24/2015",3760516421374571,2213079463233891,2419097368121547,1491919215972642
"07/25/2015",3762963345084529,2214238274787947,2420781416686968,1492671094706223
"07/26/2015",3764357285973622,2214246539079066,2421771877180160,1492676115355055
"07/27/2015",3765972798770264,2215642143777588,2422769492892294,1493519409835864
"07/28/2015",3769256624654841,2217217555617143,2424880115920203,1494480314567139
"07/29/2015",3773567462191760,2220251631748026,2428066340198098,1496823644273646
"07/30/2015",3778836473510314,2224347418875688,2431087952099198,1499063337488124
"07/31/2015",3785957162597273,2230198499195627,2435674840922997,1502776401752303
"08/01/2015",3793286778835158,2236284513036608,2439647396157935,1505898837326860
"08/02/2015",3796764659938635,2238335175890685,2441962331422936,1507243330348876
"08/03/2015",3801385085401332,2241714013502222,2444635053543956,1509114832679848
"08/04/2015",3805162738112460,2244960859763307,2446860722754803,1510999565499246
"08/05/2015",3809501632139090,2248514938329451,2449415676452312,1513052284512918
"08/06/2015",3811111847682477,2250075047528294,2450309217976171,1513912043031866
"08/07/2015",3813729147406548,2252681616487640,2451914985884034,1515510170583647
"08/08/2015",3814943169320680,2253748236247841,2452582699437214,1516105264965955
"08/09/2015",3815956257912266,2254761324839427,2453164024786697,1516686590315438
"08/10/2015",3817508566074520,2256313633001681,2454060566167436,1517583131696177
"08/11/2015",3820278529803045,2259083596730206,2455718656141012,1519241221669753
"08/12/2015",3823045828758824,2261369947794907,2457103860945891,1520326780307919
"08/13/2015",3826253383350049,2264577502386132,2459294919266388,1522517838628416
"08/14/2015",3831720766639898,2269611119239705,2462770029948243,1525706703921609
"08/15/2015",3833666419705939,2271556772305746,2464128281340119,1527064955313485
"08/16/2015",3836023196899583,2273913549499390,2465548207671740,1528484881645106
"08/17/2015",3837765630349239,2275655982949046,2466637921286938,1529574595260304
"08/18/2015",3842342784377373,2280233136977180,2469636098709642,1532572772683008
"08/19/2015",3846115667167020,2284006019766827,2471962193868950,1534898867842316
"08/20/2015",3850756082963421,2288646435563228,2474802386736405,1537739060709771
"08/21/2015",3854487695043943,2289622775611950,2476749564341615,1538337137610332
"08/22/2015",3855452618864105,2290587699432112,2477297252032519,1538884825301236
"08/23/2015",3856850259836943,2291985340404950,2478201503964818,1539789077233535
"08/24/2015",3860098233737337,2295233314305344,2480158015434713,1541745588703430
"08/25/2015",3863578772016746,2298670914774631,2482411650773348,1543974731929046
"08/26/2015",3868248416841537,2303340559599422,2484936825376379,1546499906532077
"08/27/2015",3869497706288087,2304589849045972,2485675979420660,1547239060576358
"08/28/2015",3874184948501120,2309277091259005,2488885903346013,1550448984501711
"08/29/2015",3875081890403344,2310174033161229,2490399035606497,1551962116762195
"08/30/2015",3877794321180522,2312886463938407,2491882857620022,1553445938775720
"08/31/2015",3879212197126166,2314304339884051,2492746250566651,1554309331722349
"09/01/2015",3885894492176816,2319328600242562,2496862227828733,1557545056727545
"09/02/2015",3888691130809923,2321029299977592,2498574887812668,1558617496905526
"09/03/2015",3892631421056381,2324925590341450,2500955312141856,1560968707848831
"09/04/2015",3896127301570134,2326813959104031,2502919164411364,1562099083353122
"09/05/2015",3899786869169343,2330473526703240,2505276559871033,1564456478812791
"09/06/2015",3900770722319990,2331457379853887,2505843116916873,1565023035858631
"09/07/2015",3902960764909252,2333647422443149,2507127805528395,1566307724470153
"09/08/2015",3906534557259172,2337221214793069,2509260336297922,1568440255239680
"09/09/2015",3913870863663737,2344545993991784,2512811545352914,1571983456360068
"09/10/2015",3916213500299699,2346888630426022,2514028572474589,1573200483255744
"09/11/2015",3918614950437408,2349290080563731,2515421062536470,1574592973317625
"09/12/2015",3919501120762106,2350176250888429,2515907168414591,1575079079195746
"09/13/2015",3920494568281167,2351169698407490,2516435559225270,1575607470006425
"09/14/2015",3922220774949293,2352895905075616,2517540094877736,1576712005658891
"09/15/2015",3927275746554375,2357950876680698,2520340117258850,1579512028040005
"09/16/2015",3930795291758011,2361287746434892,2522444700715836,1581527067145232
"09/17/2015",3936577734150438,2363947767758787,2525645974648343,1583048144877506
"09/18/2015",3939544793978110,2366404406107166,2527378805700991,1584548665831568
"09/19/2015",3942320134097134,2367263511046465,2528827031911303,1585021067336064
"09/20/2015",3943544929420359,2368488306369690,2529605537625675,1585799573050436
"09/21/2015",3945477890811745,2370313172597876,2530678541000692,1586799637131824
"09/22/2015",3955175870226665,2379982937355447,2536813236323523,1592915236556389
"09/23/2015",3962803067950585,2387610135079367,2541152103460223,1597254103693089
"09/24/2015",3965318580392002,2390079498378696,2542666540025745,1598744516119351
"09/25/2015",3975179058166679,2399930174539831,2548342197860706,1604415039650880
"09/26/2015",3980617586554286,2405368702927438,2551596309119674,1607669150909848
"09/27/2015",3982133300916841,2406884417289993,2552951659230788,1609024501020962
"09/28/2015",3985223213617892,2407886990017840,2554604516312044,1609609943891586
"09/29/2015",3987552532797955,2410216309197903,2555896356294736,1610901783874278
"09/30/2015",3991585437909217,2414109406440853,2558435756773487,1613342389213062
"10/01/2015",3997264536179591,2419788504711227,2562002471277785,1616909103717360
"10/02/2015",4000634394240860,2421356566616453,2563786457327025,1617810632331251
"10/03/2015",4001679298142809,2422401470518402,2564361520913156,1618385695917382
"10/04/2015",4002320021964440,2423042194340033,2564668372879080,1618692547883306
"10/05/2015",4005837734705510,2426559907081103,2566751765354254,1620775940358480
"10/06/2015",4036396121153093,2428997017438384,2579726016188303,1622147617151268
"10/07/2015",4039498800327246,2432088587186137,2581643861996597,1624060890623621
"10/08/2015",4040622652464928,2433212439323819,2582364741750028,1624781770377052
"10/09/2015",4049097828724190,2437885311920717,2586168068971996,1626694585825170
"10/10/2015",4049953513848425,2438740997044952,2586739764543574,1627266281396748
"10/11/2015",4050510259048673,2439297742245200,2587127888029005,1627654404882179
"10/12/2015",4051051201260376,2439838684456903,2587482025576556,1628008542429730
"10/13/2015",4053884102230099,2442671585426626,2589166177079689,1629692693932863
"10/14/2015",4054845684366250,2443633167562777,2589727001297029,1630253518150203
"10/15/2015",4055259454959225,2444046938155752,2590029976580983,1630556493434157
"10/16/2015",4056952885330456,2445740368526983,2590999194594976,1631525711448150
"10/17/2015",4057513612134942,2446301095331469,2591281601819027,1631808118672201
"10/18/2015",4057717155164485,2446504638361012,2591410536239983,1631937053093157
"10/19/2015",4059153712173905,2447941195370432,2592165943317428,1632692460170602
"10/20/2015",4067387423452069,2449292122364122,2596422192275157,1633429705020105
"10/21/2015",4078437317050878,2454887386193091,2602459092465301,1636753416405306
"10/22/2015",4100697657604717,2459299855449614,2614208362068686,1639646481270675
"10/23/2015",4104125572934217,2462727770779114,2616339395305275,1641777514507264
"10/24/2015",4108397281791049,2464983894799746,2618584514510219,1642997397331861
"10/25/2015",4108774287386630,2465360900395327,2618835124635538,1643248007457180
"10/26/2015",4111769104801981,2468355717810678,2621286736706221,1645699619527863
"10/27/2015",4147064547075988,2503651160084685,2641434108750443,1665846991572085
"10/28/2015",4158194377403586,2514780990412283,2647651817795914,1672064700617556
"10/29/2015",4160026732550814,2516078641442571,2648439309333143,1672830330810934
"10/30/2015",4162230848419570,2518012850240689,2649734037532451,1673999269185305
"10/31/2015",4164121773135186,2519903774956305,2650910819207827,1675176050860681
"11/01/2015",4164659668489443,2520441670310562,2651273199508498,1675538431161352
"11/02/2015",4170343509366340,2526125511187459,2654772144928711,1679037376581565
"11/03/2015",4225222431426367,2530750252429639,2662611580954333,1681590515394098
"11/04/2015",4229904493909954,2535432314913226,2665389598391720,1684368532831485
"11/05/2015",4252436984767990,2546283676359980,2677207160407134,1689949284962278
"11/06/2015",4256062162470813,2549908854062803,2679659465962014,1692401590517158
"11/07/2015",4256782107319369,2550628052141788,2680098112526712,1692839675862596
"11/08/2015",4257109274776220,2550955219598639,2680296472591150,1693038035927034
"11/09/2015",4259020681300882,2552845530491099,2681591031817259,1694318053542445
"11/10/2015",4275240259662014,2557471640304708,2689449705247380,1697096599756647
"11/11/2015",4275690111719046,2557921492361740,2689712627983972,1697359522493239
"11/12/2015",4278890124014312,2561121504657006,2691695549682371,1699342444191638
"11/13/2015",4280633292893836,2562864673536530,2692774154275641,1700421048784908
"11/14/2015",4280972857385895,2563204238028589,2692979855944891,1700626750454158
"11/15/2015",4281326417894795,2563557798537489,2693205768524433,1700852663033700
"11/16/2015",4282549602284750,2564780982927444,2693947988577223,1701594883086490
"11/17/2015",4288173002760477,2570404383403171,2697669052759026,1705315947268293
"11/18/2015",4294162583465313,2572566076241212,2701075160062656,1706784945165094
"11/19/2015",4295811590600060,2574215083375959,2702029912383151,1707739697485589
"11/20/2015",4301529528865204,2579087523260511,2705551673184634,1710872858363541
"11/21/2015",4303715412590622,2581273406985929,2706666696913847,1711987882092754
"11/22/2015",4306390418366990,2583948412762297,2708405520267018,1713726705445925
"11/23/2015",4309046455154844,2586604449550151,2710051923070070,1715373108248977
"11/24/2015",4312934538235297,2590488733818302,2712388469590281,1717701155726287
"11/25/2015",4321661027935525,2599215223518530,2715847392703194,1721160078839200
"11/26/2015",4321843654183640,2599397849766645,2715943710790027,1721256396926033
"11/27/2015",4359289145167029,2636843340750034,2742063950974265,1747376637110271
"11/28/2015",4360514660763057,2638068856346062,2742687919105963,1748000605241969
"11/29/2015",4360914316059852,2638468511642857,2742889630258730,1748202316394736
"11/30/2015",4362696216706983,2640250412289988,2744011999669672,1749324685805678
"12/01/2015",4370026634703803,2646208805331408,2749015013909445,1753609284978684
"12/02/2015",4373402237319766,2649584407947371,2751998342889548,1756592613958787
"12/03/2015",4376487151787740,2652096443097153,2753810981193622,1758118621862252
"12/04/2015",4377903977471376,2653513268780789,2754684143929404,1758991784598034
"12/05/2015",4378390034123362,2653999325432775,2754960676766068,1759268317434698
"12/06/2015",4378843514557514,2654452805866927,2755213043101065,1759520683769695
"12/07/2015",4380908328120020,2656517619429433,2756382676339782,1760690317008412
"12/08/2015",4383049164502204,2658658455811617,2757805565984969,1762113206653599
"12/09/2015",4392617284840270,2668226576149683,2763628260727625,1767935901396255
"12/10/2015",4395125068715147,2670724598945335,2765267847693123,1769569248606257
"12/11/2015",4399978173566510,2675034657087483,2768314241096278,1772232107433884
"12/12/2015",4400829666510846,2675274872088503,2768894353854567,1772388255859120
"12/13/2015",4402264143391312,2676709348968969,2769671277172264,1773165179176817
"12/14/2015",4403089114570295,2677534320147952,2770208248048238,1773702150052791
"12/15/2015",4404733321221273,2679178526798930,2771192680839039,1774686582843592
"12/16/2015",4406768376156634,2681213581734291,2772422603674355,1775916505678908
"12/17/2015",4407841243185935,2682286448763592,2773034484377584,1776528386382137
"12/18/2015",4409045689366612,2683490894944269,2773758066776345,1777251968780898
"12/19/2015",4411970429271982,2686415634849639,2775534942024523,1779028844029076
"12/20/2015",4412159583589626,2686604789167283,2775649218200804,1779143120205357
"12/21/2015",4413971677627757,2688416883205414,2776723127601835,1780217029606388
"12/22/2015",4415025317523245,2689470523100902,2777294635950208,1780788537954761
"12/23/2015",4416690251600749,2691135457178406,2778386383020350,1781880285024903
"12/24/2015",4422845701834481,2695332790547450,2782098177068088,1784580164030807
"12/25/2015",4424001537518288,2696488626231257,2782776105283011,1785258092245730
"12/26/2015",4425399410513308,2697886499226277,2783591789571546,1786073776534265
"12/27/2015",4426729554343324,2699216643056293,2784319516237294,1786801503200013
"12/28/2015",4428198424095776,2700685512808745,2785319499864489,1787801486827208
"12/29/2015",4430817236851315,2703304325564284,2787041970341840,1789523957304559
"12/30/2015",4431673033319896,2704160122032865,2787574471213462,1790056458176181
"12/31/2015",4436431560613531,2708918649326500,2790621987131610,1793103974094329
"01/01/2016",4448882873420649,2721369962133618,2798168535723672,1800650522686391
"01/02/2016",4449766859575592,2722253948288561,2798742381103993,1801224368066712
"01/03/2016",4450169800175948,2722656888888917,2798969191525939,1801451178488658
"01/04/2016",4457855774917255,2730342863630224,2803648203548598,1806130190511317
"01/05/2016",4460889119323679,2733376208036648,2805589777161374,1808071764124093
"01/06/2016",4462645220807114,2735132309520083,2806687408343274,1809169395305993
"01/07/2016",4498248009623600,2740766990383461,2830488567523478,1813393841071606
"01/08/2016",4502055053018464,2742440908251459,2832991384987978,1814440706316985
"01/09/2016",4507511621850730,2743184159631325,2835671632293636,1814872739989738
"01/10/2016",4507812972530677,2743485510311272,2835830738606020,1815031846302122
"01/11/2016",4509129276821867,2744801814602462,2836672379022891,1815873486718993
"01/12/2016",4514793120722227,2750170529679618,2840545022387191,1819719073362535
"01/13/2016",4519360492130371,2754577912243573,2842937170031997,1822020681157389
"01/14/2016",4523504431462380,2757714533399082,2845472404287313,1823997488355844
"01/15/2016",4525069410531168,2759279512467870,2846376824959332,1824901909027863
"01/16/2016",4530830756248073,2760458352478119,2849754474039773,1825651631875283
"01/17/2016",4531070360382202,2760697956612248,2849873827062723,1825770984898233
"01/18/2016",4532662537137946,2762290133367992,2850867227940105,1826764385775615
"01/19/2016",4539552310061532,2769179906291578,2854862863659127,1830760021494637
"01/20/2016",4544757931122896,2774385527352942,2858241387886752,1834138545722262
"01/21/2016",4555858861001460,2782552731683402,2864653199028904,1839119710612961
"01/22/2016",4588363681196917,2784773664040047,2880883765458371,1840361892080130
"01/23/2016",4588791689435286,2785201672278416,2881148076600984,1840626203222743
"01/24/2016",4589499814422516,2785909797265646,2881533991127075,1841012117748834
"01/25/2016",4590396080789176,2786806063632306,2882117307758568,1841595434380327
"01/26/2016",4593705331035561,2788588884618665,2884033879639120,1842523135045233
"01/27/2016",4660065291155823,2789824699199063,2916966848403431,1843412857722547
"01/28/2016",4662829616528513,2792589024571753,2918670002275287,1845116011594403
"01/29/2016",4668585788483095,2798345196526335,2921664756183582,1848110765502698
"01/30/2016",4686098676002244,2799550312415641,2930035119352274,1848739246411359
"01/31/2016",4686527235597239,2799978872010636,2930315308805531,1849019435864616
"02/01/2016",4694761795518322,2808213431931719,2934610313935638,1853314440994723
"02/02/2016",4696191029802466,2809642666215863,2935457830142362,1854161957201447
"02/03/2016",4702478690261725,2815930326675122,2939383712245486,1858087839304571
"02/04/2016",4704107739218435,2817559375631832,2940479104109606,1859183231168691
"02/05/2016",4708597386696143,2822049023109540,2943443007165177,1862147134224262
"02/06/2016",4710626020679804,2822367436871953,2944579302179638,1862348627802607
"02/07/2016",4710738294900551,2822479711092700,2944650253093859,1862419578716828
"02/08/2016",4711900388651595,2823641804843744,2945397691112137,1863167016735106
"02/09/2016",4712592907166172,2824334323358321,2945862825595088,1863632151218057
"02/10/2016",4720105193844054,2831846610036203,2951813934209558,1869583259832527
"02/11/2016",4723397149724902,2835138565917051,2953937273750527,1871706599373496
"02/12/2016",4725479458310056,2837131948083764,2955285678312152,1873004268097136
"02/13/2016",4725845482185510,2837497971959218,2955542349183259,1873260938968243
"02/14/2016",4726058122428451,2837710612202159,2955649037690327,1873367627475311
"02/15/2016",4729045228456504,2840697718230212,2957620432414595,1875339022199579
"02/16/2016",4733510206027501,2845162695801209,2960515546080088,1878234135865072
"02/17/2016",4737189936475489,2848829846432897,2963002339073791,1880711852638932
"02/18/2016",4738582324323670,2850217631232678,2963789105876850,1881496254652987
"02/19/2016",4739191708318792,2850827015227800,2964140421541420,1881847570317557
"02/20/2016",4745508488368711,2851240154362533,2966255461082753,1882097564401228
"02/21/2016",4747763230912215,2853456727814411,2967450902765834,1883274749906867
"02/22/2016",4754206069917096,2859122289289123,2971118839411213,1886558554259261
"02/23/2016",4755203798560504,2860120017932531,2971738276708463,1887177991556511
"02/24/2016",4762096054416747,2867012273788774,2975036470170284,1890476185018332
"02/25/2016",4764720900694203,2869532057358930,2976691736947378,1892086979413288
"02/26/2016",4768451492470303,2873262649135030,2978714918244615,1894110160710525
"02/27/2016",4773509058877981,2878320215542708,2980917074763905,1896312317229815
"02/28/2016",4773809648043495,2878620804708222,2981090122450872,1896485364916782
"02/29/2016",4775259486015666,2880070642680393,2982031098553498,1897426341019408
"03/01/2016",4783886484519388,2885685552406589,2986874091151463,1900947815512398
"03/02/2016",4791165290832025,2892964358719226,2989575622827880,1903649347188815
"03/03/2016",4792124178960013,2893492449524078,2990089662166539,1903980599506880
"03/04/2016",4797133727001104,2898501997565169,2992994018015538,1906884955355879
"03/05/2016",4797859839496123,2899228110060188,2993412026000985,1907302963341326
"03/06/2016",4798586857056554,2899843258311165,2993790944641417,1907652022195078
"03/07/2016",4801651502161868,2902678515905814,2995419978710127,1909221660475242
"03/08/2016",4803912396432881,2904939410176827,2998796609896023,1912598291661138
"03/09/2016",4811336419309483,2912363433053429,3003643110329659,1917444792094774
"03/10/2016",4812382317865687,2913409331609633,3004328228416566,1918129910181681
"03/11/2016",4828443581964345,2925141728767840,3013088988241845,1924695330757828
"03/12/2016",4830694836616247,2926619926244670,3014142315112660,1925558676111842
"03/13/2016",4831256078163134,2926801848867603,3014335813635414,1925657345308715
"03/14/2016",4834163217519304,2929238712308337,3015994529813561,1927193559478106
"03/15/2016",4837733911301733,2932517962037156,3018204568411955,1929239773153611
"03/16/2016",4842625837047153,2934679510664957,3020770617319192,1930521815572594
"03/17/2016",4847990241220580,2939084059996804,3023468939590659,1932975649782471
"03/18/2016",4850938681533974,2941784290389388,3025171860147543,1934614349301667
"03/19/2016",4851500594739603,2942346203595017,3025493709053486,1934936198207610
"03/20/2016",4852170558375786,2943010795596094,3025909896033513,1935349974869313
"03/21/2016",4854499718832630,2945339956052938,3027252506555162,1936692585390962
"03/22/2016",4857658903272322,2948499140492630,3029191287707149,1938631366542949
"03/23/2016",4858952890130040,2949793127350348,3029970535401454,1939410614237254
"03/24/2016",4860831229839358,2951671467059666,3030978893167406,1940418972003206
"03/25/2016",4884023143080234,2954094829053568,3043791302494182,1941931220281108
"03/26/2016",4890832762857614,2960904448830948,3046619586151369,1944759503938295
"03/27/2016",4891106109438427,2961177795411761,3046809139706167,1944949057493093
"03/28/2016",4894112917633161,2964184603606495,3048691605778959,1946831523565885
"03/29/2016",4904431522271215,2974503208244549,3055487451477774,1953627369264700
"03/30/2016",4906286487600631,2976188370867627,3056550848130302,1954604316332562
"03/31/2016",4913193508333593,2979023178691589,3060289227715369,1956245753332425
"04/01/2016",4919618045720650,2981773721136246,3063623876136246,1957882201843798
"04/02/2016",4935199582033416,2997355257449012,3068842232457817,1963100558165369
"04/03/2016",4936287817527969,2998443492943565,3069428817051508,1963687142759060
"04/04/2016",4936817269237265,2998957128697139,3069759650989221,1964010151002958
"04/05/2016",4938554331574667,3000489023400706,3070773870234559,1964953821523873
"04/06/2016",4948855990219684,3001725907424114,3075459209319825,1965575050973826
"04/07/2016",4951988543507446,3004858460711876,3077220540598463,1967336382252464
"04/08/2016",4956944478759587,3009814395964017,3080169079704902,1970284921358903
"04/09/2016",4982929348658452,3035282970347860,3093467172929320,1983345295935794
"04/10/2016",4985207592262968,3037561213952376,3094739696298234,1984617819304708
"04/11/2016",4986034017629014,3038192871555046,3095198615731286,1984986221016087
"04/12/2016",5019306411812230,3039603188747724,3110524117912384,1985864179705604
"04/13/2016",5058383111173708,3066584322333189,3128899857200078,1999390426273061
"04/14/2016",5062997390752227,3068172895744930,3131789274141562,2000301528976161
"04/15/2016",5072063392485732,3071357062492181,3136798386029452,2002829968255582
"04/16/2016",5076423753653102,3073274885420593,3139041132835112,2004019601565784
"04/17/2016",5077877208292809,3074728340060300,3139852994002312,2004831462732984
"04/18/2016",5079938067441228,3076779283745707,3141197214267300,2006172691623436
"04/19/2016",5085659681890826,3079813720977003,3144260184628790,2008014154356363
"04/20/2016",5088429817843104,3082550929425244,3146047557960775,2009791417478272
"04/21/2016",5091301713949116,3085050327827534,3147661705467060,2011224097829258
"04/22/2016",5092356583402630,3086040461479732,3148249104701838,2011784139401740
"04/23/2016",5094548595485439,3087205832276253,3149419709944906,2012502556567826
"04/24/2016",5096681208953455,3088273496760929,3150430098814929,2013018988518791
"04/25/2016",5101628065340807,3092608247790877,3153525254658697,2015834377164437
"04/26/2016",5104166772062387,3095146954512457,3155067951863163,2017377074368903
"04/27/2016",5110016531157406,3099164367632872,3157398664324726,2019249826819381
"04/28/2016",5111464790104492,3100585020673771,3158218471495089,2020061622656419
"04/29/2016",5112411983431195,3101532214000474,3158758336749610,2020601487910940
"04/30/2016",5115193286599350,3104313517168629,3160280219417622,2022123370578952
"05/01/2016",5121916271180819,3111036501750098,3164856120666195,2026699271827525
"05/02/2016",5125488153750455,3114608384319734,3167011723680253,2028854874841583
"05/03/2016",5130706338760602,3117424176819555,3169777153300519,2030481190784960
"05/04/2016",5160456476204342,3131813112511386,3186903619453381,2039971582640685
"05/05/2016",5167186256936122,3135955102135217,3190954013707721,2042734493130350
"05/06/2016",5172800799809561,3141561047977068,3194682244335523,2046459652121188
"05/07/2016",5174657074510118,3143417322677625,3195776522551571,2047553930337236
"05/08/2016",5175105344575031,3143857370099466,3196041941941210,2047815120634921
"05/09/2016",5178366127308945,3147118152833380,3197904995404443,2049678174098154
"05/10/2016",5185439554476074,3154136186343421,3203224754914563,2054968166751167
"05/11/2016",5205144801223458,3170487160406928,3211595538690962,2061490606135322
"05/12/2016",5210171295286593,3173982885338887,3214438523646746,2063513045415861
"05/13/2016",5213854070640546,3177665660692840,3216487995826194,2065562517595309
"05/14/2016",5217243151019186,3180979632797100,3218616744859328,2067655750363770
"05/15/2016",5222018787728843,3184302497024781,3220984456418741,2069704878354929
"05/16/2016",5229654270957899,3187044184907817,3226535411909558,2071500486499782
"05/17/2016",5236388463393349,3191283876133652,3230611186416323,2074107987023514
"05/18/2016",5242631290313676,3197526703053979,3234122827697408,2077619628304599
"05/19/2016",5248873832100426,3200477439170965,3239728180517082,2081057326439503
"05/20/2016",5252071450588937,3203180906372562,3241667402312506,2082772606137291
"05/21/2016",5252840681523165,3203950137306790,3242234445129434,2083339648954219
"05/22/2016",5253804802168345,3204914257951970,3242863415915281,2083968619740066
"05/23/2016",5274549990235766,3206181247777277,3252308584631332,2084750955550923
"05/24/2016",5290674751736143,3221912786227660,3263341998629858,2095591917428812
